longitude,latitude,fault
0.4430,-54.4510,28
0.4430,-54.4510,28
-0.0390,-54.6770,28
-0.4380,-54.8520,28
70.6650,-25.9120,29
70.4090,-26.0600,29
70.4090,-26.0600,29
69.9600,-25.6510,29
71.1350,-26.0830,29
70.9940,-26.1870,29
70.9940,-26.1870,29
70.6650,-25.9120,29
71.7170,-26.3860,29
71.5800,-26.4540,29
71.5800,-26.4540,29
71.1350,-26.0830,29
72.0660,-26.6560,29
71.7170,-26.3860,29
72.0080,-26.7180,29
72.0660,-26.6560,29
73.1230,-27.4460,29
72.9200,-27.5730,29
72.9200,-27.5730,29
72.4630,-27.1460,29
72.0080,-26.7180,29
73.5340,-27.5700,29
73.3990,-27.6550,29
73.3990,-27.6550,29
73.1230,-27.4460,29
74.4060,-28.3170,29
73.9680,-27.9440,29
73.5340,-27.5700,29
74.1920,-28.5410,29
74.4060,-28.3170,29
74.9940,-29.2640,29
74.5920,-28.9030,29
74.1920,-28.5410,29
74.9380,-29.3280,29
74.9940,-29.2640,29
75.5540,-29.8390,29
74.9380,-29.3280,29
75.3640,-30.0060,29
75.5540,-29.8390,29
75.5150,-30.1180,29
75.3640,-30.0060,29
75.3930,-30.2400,29
75.5150,-30.1180,29
76.2040,-30.9060,29
75.7970,-30.5730,29
75.3930,-30.2400,29
76.1480,-30.9700,29
76.2040,-30.9060,29
76.6890,-31.4650,29
76.1480,-30.9700,29
76.3950,-31.7190,29
76.6890,-31.4650,29
78.0860,-33.1940,29
77.6580,-32.8280,29
77.2330,-32.4590,29
76.8120,-32.0900,29
76.3950,-31.7190,29
77.3520,-33.8380,29
78.0860,-33.1940,29
78.4880,-34.8070,29
77.9170,-34.3240,29
77.3520,-33.8380,29
78.4420,-34.8420,29
78.4880,-34.8070,29
78.8030,-35.1610,29
78.4420,-34.8420,29
78.2010,-35.6830,29
78.8030,-35.1610,29
79.1840,-36.5110,29
78.6900,-36.0980,29
78.2010,-35.6830,29
78.0210,-37.4830,29
78.6060,-36.9980,29
79.1840,-36.5110,29
78.7060,-38.0010,29
78.0210,-37.4830,29
78.1820,-38.3930,29
78.7060,-38.0010,29
78.5290,-38.6590,29
78.1820,-38.3930,29
78.0730,-39.0050,29
78.5290,-38.6590,29
78.3840,-39.2620,29
78.0730,-39.0050,29
78.0020,-39.5390,29
78.3840,-39.2620,29
78.4250,-39.9050,29
78.0020,-39.5390,29
77.8250,-40.3260,29
78.4250,-39.9050,29
80.9320,-41.1300,29
80.4640,-41.5120,29
79.9900,-41.8920,29
79.9900,-41.8920,29
79.3190,-41.3840,29
78.6590,-40.8720,29
78.4840,-40.8660,29
77.8250,-40.3260,29
88.4880,-41.6860,29
88.0600,-41.9970,29
88.0600,-41.9970,29
87.5020,-41.7100,29
86.9500,-41.4210,29
86.4020,-41.1290,29
85.8590,-40.8340,29
85.8590,-40.8340,29
85.4660,-41.1800,29
85.0700,-41.5250,29
84.6690,-41.8680,29
84.2630,-42.2100,29
83.8530,-42.5510,29
83.4390,-42.8900,29
83.4390,-42.8900,29
82.5880,-42.3090,29
81.7520,-41.7220,29
80.9320,-41.1300,29
95.0400,-44.6190,29
94.4700,-44.3900,29
93.9040,-44.1570,29
93.3430,-43.9220,29
92.7860,-43.6840,29
92.2340,-43.4430,29
91.6860,-43.1990,29
91.1420,-42.9530,29
90.6030,-42.7050,29
90.0680,-42.4540,29
89.5370,-42.2000,29
89.0110,-41.9440,29
88.4880,-41.6860,29
94.9260,-44.8050,29
95.0400,-44.6190,29
96.6980,-45.4710,29
95.8060,-45.1410,29
94.9260,-44.8050,29
95.8420,-46.5200,29
96.2740,-45.9960,29
96.6980,-45.4710,29
100.2020,-47.2660,29
99.6240,-47.9780,29
99.6240,-47.9780,29
98.9790,-47.7440,29
98.3400,-47.5060,29
97.7070,-47.2650,29
97.0800,-47.0200,29
96.4580,-46.7720,29
95.8420,-46.5200,29
127.4798,-48.7923,29
126.8610,-48.6980,29
126.3458,-48.6035,29
121.6161,-49.0300,29
120.8420,-48.8900,29
106.4983,-48.8475,29
106.3137,-49.0884,29
106.3344,-49.0930,29
105.8980,-48.9330,29
105.2470,-48.7620,29
104.6010,-48.5880,29
103.9590,-48.4090,29
103.3210,-48.2280,29
102.6880,-48.0420,29
102.0600,-47.8530,29
101.4360,-47.6610,29
100.8170,-47.4650,29
100.2020,-47.2660,29
108.2850,-49.1820,29
107.4860,-49.0150,29
106.5351,-48.7994,29
108.2400,-49.2590,29
108.2850,-49.1820,29
123.7710,-49.1220,29
123.3280,-49.5850,29
121.4370,-49.6200,29
121.6340,-49.0508,29
126.3618,-48.6416,29
126.2719,-48.9612,29
126.0740,-49.4010,29
125.8960,-49.7170,29
125.8960,-49.7170,29
125.2620,-49.5980,29
125.1250,-49.3580,29
124.9920,-49.1530,29
124.6070,-48.9840,29
124.2130,-48.8480,29
124.0070,-48.9060,29
123.7710,-49.1220,29
123.3280,-49.5850,29
123.0130,-49.5420,29
122.7970,-49.7290,29
122.5530,-49.8120,29
122.2240,-49.8460,29
121.8660,-49.7360,29
121.4370,-49.6200,29
116.2560,-49.5400,29
115.9880,-49.8520,29
115.9880,-49.8520,29
115.5000,-49.9740,29
114.3620,-49.8780,29
127.1430,-49.9760,29
127.1960,-49.6430,29
127.3565,-49.2195,29
127.4774,-48.8104,29
120.8420,-48.8900,29
120.5160,-49.5240,29
120.2730,-50.0360,29
120.2730,-50.0360,29
119.3660,-49.9380,29
118.5470,-49.8020,29
118.1940,-49.8650,29
117.5230,-49.6200,29
116.6350,-49.2710,29
116.2560,-49.5400,29
139.6450,-50.2790,29
139.1100,-50.2560,29
138.4010,-50.2310,29
137.7000,-50.2340,29
136.9460,-50.2200,29
136.2260,-50.2480,29
135.2460,-50.2090,29
135.0260,-50.3840,29
134.2450,-50.3470,29
133.4650,-50.3060,29
132.2610,-50.2230,29
131.5150,-50.2220,29
114.3620,-49.8780,29
114.0240,-50.3880,29
114.0240,-50.3880,29
112.9670,-50.2000,29
111.6660,-50.0840,29
111.3630,-49.9300,29
111.1290,-49.8000,29
110.8680,-49.8290,29
110.4720,-49.7790,29
109.3510,-49.5230,29
108.2400,-49.2590,29
131.5150,-50.2220,29
131.2560,-50.6040,29
131.2560,-50.6040,29
130.5690,-50.5250,29
129.4120,-50.3480,29
128.3120,-50.1590,29
127.1430,-49.9760,29
140.3230,-51.7980,29
139.8130,-51.8380,29
139.8130,-51.8380,29
139.7330,-51.1740,29
139.6450,-50.2790,29
140.6590,-53.8850,29
140.5840,-53.5040,29
140.4780,-52.7500,29
140.4000,-52.2740,29
140.3230,-51.7980,29
146.8810,-54.6950,29
145.4010,-54.7560,29
144.2820,-54.7990,29
143.7780,-54.2340,29
142.2500,-54.2150,29
141.4510,-54.0530,29
140.6590,-53.8850,29
148.8060,-57.4360,29
148.0760,-57.5270,29
147.9020,-57.5660,29
147.9020,-57.5660,29
147.7210,-57.0880,29
147.5450,-56.6100,29
147.3730,-56.1320,29
147.2060,-55.6540,29
147.0430,-55.1750,29
146.8810,-54.6950,29
150.7330,-59.4750,29
150.0060,-59.5700,29
150.0060,-59.5700,29
149.6520,-58.9990,29
149.3980,-58.5520,29
149.1500,-58.1040,29
148.8060,-57.4360,29
153.4674,-59.9487,29
152.4730,-60.1760,29
151.2900,-60.4130,29
151.2900,-60.4130,29
151.0080,-59.9440,29
150.7330,-59.4750,29
161.2280,-61.4570,29
160.8650,-61.5590,29
159.4400,-62.0260,29
157.9700,-62.4780,29
156.4570,-62.9140,29
156.4570,-62.9140,29
155.7010,-62.1740,29
154.9708,-61.5146,29
154.1889,-60.6830,29
153.4932,-59.9912,29
-109.2590,-34.5450,30
-109.6910,-34.6090,30
-109.6910,-34.6090,30
-109.9190,-34.7020,30
-110.1410,-34.8170,30
-110.3260,-34.9460,30
-110.5270,-35.0610,30
-110.8270,-35.0910,30
-109.2590,-34.5450,30
-108.7970,-35.1320,30
-108.7970,-35.1320,30
-108.0710,-35.2400,30
-107.3430,-35.3450,30
-106.6660,-35.3940,30
-105.9880,-35.4390,30
-105.3910,-35.5240,30
-104.7930,-35.6050,30
-103.9980,-35.6940,30
-103.2020,-35.7780,30
-102.5650,-35.8540,30
-101.9260,-35.9270,30
-101.2860,-35.9970,30
-100.6450,-36.0630,30
-99.5320,-36.1330,30
-98.4170,-36.1930,30
-97.4020,-36.2940,30
-97.4020,-36.2940,30
-97.4130,-36.8710,30
-97.4130,-36.8710,30
-96.5510,-36.9210,30
-95.6890,-36.9650,30
-94.9100,-36.9850,30
-94.1300,-37.0010,30
-93.9960,-38.4820,30
-93.0750,-38.4290,30
-94.1300,-37.0010,30
-94.0930,-37.7170,30
-93.9960,-38.4820,30
-93.0220,-38.9670,30
-92.3400,-38.9180,30
-91.6580,-38.8660,30
-93.0750,-38.4290,30
-93.0220,-38.9670,30
-91.3910,-41.1030,30
-90.7390,-41.0820,30
-90.0880,-41.0580,30
-91.6580,-38.8660,30
-91.6040,-39.3490,30
-91.5480,-39.8330,30
-91.5120,-40.2820,30
-91.4760,-40.7320,30
-91.3910,-41.1030,30
-90.0540,-41.4320,30
-89.2500,-41.3780,30
-88.4470,-41.3190,30
-87.4170,-41.2730,30
-90.0880,-41.0580,30
-90.0540,-41.4320,30
-87.3360,-41.5210,30
-86.2400,-41.3930,30
-85.1480,-41.2530,30
-84.4870,-41.1910,30
-83.8270,-41.1250,30
-87.4170,-41.2730,30
-87.3360,-41.5210,30
-83.4480,-42.9810,30
-82.5090,-42.8610,30
-83.8270,-41.1250,30
-83.7160,-41.6740,30
-83.6040,-42.2220,30
-83.4540,-42.8730,30
-83.4480,-42.9810,30
-81.9350,-44.9640,30
-81.1060,-44.8760,30
-80.2810,-44.7820,30
-79.5860,-44.6660,30
-78.8930,-44.5450,30
-78.2060,-44.4110,30
-82.5090,-42.8610,30
-82.3510,-43.6390,30
-82.1380,-44.4040,30
-81.9350,-44.9640,30
-77.6610,-45.7610,30
-76.6750,-45.6430,30
-76.0060,-45.6590,30
-78.2060,-44.4110,30
-77.9900,-45.0920,30
-77.7640,-45.5890,30
-77.6610,-45.7610,30
-110.8270,-35.0910,31
-110.8770,-35.3190,31
-110.8950,-35.7970,31
-110.8950,-35.7970,31
-110.5790,-35.8300,31
-110.5790,-35.8300,31
-110.7150,-36.2190,31
-110.7390,-36.3580,31
-110.7390,-36.3580,31
-110.4710,-36.4100,31
-110.4710,-36.4100,31
-110.6680,-37.0420,31
-110.8690,-37.6740,31
-111.0670,-38.2760,31
-111.2680,-38.8780,31
-111.2700,-38.9790,31
-111.2700,-38.9790,31
-110.3910,-38.9860,31
-110.3910,-38.9860,31
-110.5330,-39.5750,31
-110.6770,-40.1640,31
-110.7540,-40.7600,31
-110.8320,-41.3550,31
-110.9540,-42.2490,31
-110.9540,-42.2490,31
-111.3490,-42.2000,31
-111.3490,-42.2000,31
-111.5380,-42.6830,31
-111.7300,-43.1660,31
-111.9710,-43.7740,31
-112.2160,-44.3810,31
-112.3810,-44.9380,31
-112.5500,-45.4940,31
-112.6750,-45.8330,31
-112.6750,-45.8330,31
-112.4260,-45.8540,31
-112.4260,-45.8540,31
-112.6850,-46.5390,31
-112.9500,-47.2220,31
-113.1310,-47.7730,31
-113.3150,-48.3240,31
-113.5280,-48.8410,31
-113.7450,-49.3570,31
-113.8750,-49.8490,31
-113.8750,-49.8490,31
-114.5560,-49.7210,31
-115.2330,-49.5890,31
-116.3880,-49.3680,31
-116.3880,-49.3680,31
-116.8020,-49.8930,31
-117.2250,-50.4180,31
-117.5220,-50.8750,31
-117.8240,-51.3310,31
-118.1200,-51.7720,31
-118.4220,-52.2120,31
-118.8750,-52.7520,31
-118.9770,-52.8970,31
-118.9770,-52.8970,31
-117.6610,-53.1240,31
-136.1800,-53.3960,31
-136.5900,-53.9070,31
-136.5900,-53.9070,31
-137.5220,-53.6880,31
-137.8900,-53.5680,31
-117.6610,-53.1240,31
-118.0370,-53.6910,31
-118.3130,-54.3500,31
-118.5810,-54.8190,31
-118.5810,-54.8190,31
-119.6850,-54.6420,31
-120.6630,-54.4100,31
-126.8000,-55.0640,31
-127.2310,-55.5650,31
-127.2310,-55.5650,31
-128.6240,-55.3210,31
-129.3450,-55.1290,31
-130.0590,-54.9310,31
-131.3750,-54.6230,31
-132.1260,-54.4320,31
-132.8700,-54.2370,31
-134.2050,-53.8870,31
-135.3070,-53.6430,31
-136.1800,-53.3960,31
-137.8900,-53.5680,31
-138.3380,-54.1410,31
-138.7990,-54.7120,31
-139.2530,-55.2510,31
-139.5780,-55.6150,31
-139.5780,-55.6150,31
-139.1910,-55.7250,31
-120.6630,-54.4100,31
-121.2280,-55.2190,31
-121.6350,-55.8320,31
-121.8620,-56.0260,31
-121.8620,-56.0260,31
-122.6550,-55.8730,31
-123.4420,-55.7150,31
-124.2620,-55.5870,31
-125.0770,-55.4540,31
-126.1970,-55.1380,31
-126.8000,-55.0640,31
-139.1910,-55.7250,31
-139.5450,-56.2680,31
-140.0410,-56.7720,31
-140.3250,-57.0530,31
-140.3250,-57.0530,31
-141.2110,-56.8390,31
-142.0860,-56.6190,31
-143.3240,-56.2630,31
-144.4820,-55.9100,31
-144.8570,-55.7840,31
-144.8570,-55.7840,31
-145.4120,-56.2280,31
-145.9790,-56.6690,31
-146.6810,-57.3080,31
-147.1670,-57.6380,31
-147.1670,-57.6380,31
-147.6920,-57.5550,31
-147.6920,-57.5550,31
-148.2760,-58.1300,31
-149.2640,-58.8220,31
-149.8090,-59.3140,31
-150.3820,-59.7180,31
-150.3820,-59.7180,31
-151.3290,-59.4690,31
-151.3290,-59.4690,31
-152.1190,-60.1580,31
-152.9430,-60.8410,31
-153.6610,-61.3990,31
-154.1810,-61.8360,31
-154.1810,-61.8360,31
-154.3240,-61.7760,31
165.1030,-62.0770,31
164.7680,-62.1770,31
164.2750,-62.3220,31
163.7730,-62.4750,31
162.9483,-62.7624,31
162.9333,-62.8353,31
162.2279,-62.3051,31
161.6808,-61.8779,31
161.2280,-61.4570,31
-159.8880,-62.5950,31
-160.4300,-62.9230,31
-160.4300,-62.9230,31
-161.3380,-62.6140,31
-162.0610,-62.3940,31
169.2380,-62.4460,31
168.7080,-62.6320,31
168.2770,-62.7730,31
167.5500,-62.9710,31
-158.3940,-62.7890,31
-158.7030,-63.0040,31
-158.7030,-63.0040,31
-159.8880,-62.5950,31
167.5500,-62.9710,31
166.8580,-63.2210,31
166.8580,-63.2210,31
166.6200,-63.0870,31
165.9690,-62.6680,31
165.6530,-62.4730,31
165.1030,-62.0770,31
-154.3240,-61.7760,31
-155.2540,-62.4330,31
-156.0220,-62.9520,31
-156.7170,-63.3240,31
-156.7170,-63.3240,31
-157.6010,-63.0700,31
-158.3940,-62.7890,31
-162.0610,-62.3940,31
-163.0010,-62.9670,31
-163.9210,-63.4670,31
-163.9210,-63.4670,31
-165.1490,-63.0070,31
-166.1990,-62.6060,31
-166.6080,-62.4900,31
175.5820,-63.9840,31
175.1620,-64.1740,31
174.8140,-64.3150,31
174.2420,-64.5080,31
173.6310,-64.7380,31
173.6310,-64.7380,31
172.5200,-64.2560,31
172.1640,-64.0970,31
171.6400,-63.8070,31
171.0090,-63.4470,31
170.4410,-63.1490,31
170.0680,-62.9720,31
169.6050,-62.6760,31
169.2380,-62.4460,31
-166.6080,-62.4900,31
-167.5130,-63.1060,31
-168.3790,-63.7300,31
-169.1090,-64.2450,31
-169.8390,-64.7640,31
-170.0430,-64.8580,31
-170.0430,-64.8580,31
-171.3000,-64.3560,31
180.0000,-65.7557,31
179.3810,-65.4770,31
178.7590,-65.2740,31
178.2400,-65.0790,31
177.8890,-64.9750,31
177.3380,-64.7360,31
176.8190,-64.5060,31
176.5490,-64.4100,31
176.0630,-64.1880,31
175.5820,-63.9840,31
-171.3000,-64.3560,31
-172.5170,-64.9780,31
-173.7090,-65.5060,31
-174.4180,-65.8350,31
-174.4180,-65.8350,31
-175.0700,-65.5050,31
-175.7290,-65.1830,31
-175.7290,-65.1830,31
-177.0720,-65.6070,31
-177.9260,-65.8620,31
-178.7930,-66.1630,31
-178.7930,-66.1630,31
-180.0000,-65.6342,31
-76.4830,-52.0680,32
-76.6260,-51.3770,32
-76.7570,-50.7290,32
-76.9900,-49.8450,32
-77.0240,-49.1920,32
-76.9250,-48.5070,32
-76.6500,-47.8750,32
-76.3210,-47.4780,32
-75.9970,-47.0800,32
-75.9580,-46.4220,32
-76.0060,-45.6590,32
-56.4570,-53.6490,33
-55.5970,-53.5300,33
-54.7410,-53.4060,33
-53.3820,-53.2090,33
-52.1760,-52.8730,33
-50.6710,-52.7100,33
-49.1630,-52.6640,33
-63.7130,-54.0180,33
-62.8210,-53.9170,33
-61.9330,-53.8100,33
-60.5320,-53.6740,33
-59.2460,-53.5980,33
-57.7500,-53.6260,33
-56.4570,-53.6490,33
-65.8710,-54.3180,33
-64.7880,-54.1730,33
-63.7130,-54.0180,33
-49.1630,-52.6640,33
-47.6630,-52.6910,33
-46.4140,-52.8300,33
-45.1910,-52.9310,33
-44.2090,-53.2700,33
-43.2130,-53.6000,33
-42.4100,-53.8800,33
-41.5970,-54.1540,33
-40.6600,-54.3970,33
-39.7110,-54.6330,33
-38.7150,-54.8530,33
-29.4890,-55.0330,33
-28.6470,-55.0050,33
-33.7340,-54.4600,33
-32.3670,-54.5850,33
-30.9060,-54.8220,33
-29.4890,-55.0330,33
-38.7150,-54.8530,33
-37.8100,-55.0860,33
-33.0580,-55.4580,33
-33.3550,-54.8600,33
-33.7340,-54.4600,33
-33.6910,-55.6050,33
-33.0580,-55.4580,33
-37.8100,-55.0860,33
-36.8460,-55.2150,33
-36.1080,-55.6420,33
-34.5910,-55.7290,33
-33.6910,-55.6050,33
-36.1080,-55.6420,33
-34.5910,-55.7290,33
-28.6470,-55.0050,33
-27.6040,-55.0950,33
-26.9950,-55.2320,33
-26.4140,-55.4240,33
-25.7210,-55.8400,33
-25.1490,-56.2920,33
-24.6960,-56.7340,33
-24.2330,-57.1740,33
-24.1300,-57.4250,33
-23.8190,-58.1950,33
-23.9910,-58.9210,33
-24.4560,-59.3860,33
-25.0690,-59.9730,33
-26.0710,-60.3910,33
-76.4830,-52.0680,34
-75.7430,-52.3150,34
-74.9960,-52.5560,34
-74.0350,-52.9110,34
-73.0100,-53.3130,34
-72.0820,-53.7180,34
-71.2910,-53.9230,34
-70.5130,-54.0990,34
-69.8670,-54.2310,34
-68.9890,-54.4300,34
-67.4040,-54.3940,34
-65.8710,-54.3180,34
-1.0390,-55.0190,35
-0.4380,-54.8520,35
-1.6060,-55.1290,35
-1.0390,-55.0190,35
-1.6140,-55.6530,35
-1.6060,-55.1290,35
-4.6910,-55.8070,35
-4.0560,-55.7690,35
-3.7200,-55.7400,35
-2.8960,-55.7070,35
-2.0800,-55.6570,35
-1.6140,-55.6530,35
-4.6930,-56.5920,35
-4.6750,-56.2100,35
-4.6910,-55.8070,35
-6.0570,-56.6720,35
-5.4480,-56.6270,35
-4.6930,-56.5920,35
-6.1300,-57.2400,35
-6.0940,-56.9820,35
-6.0570,-56.6720,35
-6.9990,-57.3180,35
-6.5380,-57.2700,35
-6.1300,-57.2400,35
-7.0090,-57.8690,35
-7.0130,-57.6170,35
-6.9990,-57.3180,35
-15.9720,-58.4390,35
-15.0690,-58.3900,35
-13.9540,-58.3170,35
-12.6490,-58.2410,35
-11.1900,-58.1580,35
-9.8850,-58.0910,35
-8.6070,-57.9890,35
-7.5250,-57.9200,35
-7.0090,-57.8690,35
-16.4100,-59.0980,35
-16.2260,-58.7670,35
-16.0050,-58.4590,35
-15.9720,-58.4390,35
-18.0600,-59.1530,35
-17.6670,-59.1290,35
-16.9170,-59.0980,35
-16.4100,-59.0980,35
-18.1230,-59.5090,35
-18.0600,-59.1530,35
-18.4330,-59.5420,35
-18.1230,-59.5090,35
-18.6460,-60.2500,35
-18.5470,-59.9380,35
-18.4330,-59.5420,35
-19.3710,-60.2890,35
-18.6460,-60.2500,35
-19.5810,-60.8110,35
-19.3710,-60.2890,35
-26.0710,-60.3910,35
-25.0940,-60.5450,35
-24.1070,-60.6920,35
-22.9140,-60.7230,35
-21.7190,-60.7440,35
-20.6510,-60.7820,35
-19.5810,-60.8110,35
-64.6170,-57.9590,36
-65.8670,-57.7360,36
-67.1020,-57.5020,36
-68.0970,-57.0720,36
-69.2560,-56.8520,36
-70.4010,-56.6220,36
-71.5480,-56.2550,36
-72.2770,-55.9620,36
-72.9950,-55.6650,36
-73.4800,-55.3590,36
-74.1200,-55.0040,36
-74.7490,-54.6450,36
-75.2390,-54.2940,36
-75.7200,-53.9410,36
-76.0200,-53.4350,36
-76.3120,-52.9290,36
-76.4830,-52.0680,36
-42.0670,-60.5010,37
-43.1510,-60.3760,37
-44.2260,-60.2430,37
-45.6030,-60.0910,37
-46.9630,-59.9600,37
-48.2510,-59.9680,37
-49.5990,-60.0440,37
-50.8870,-60.0940,37
-29.7380,-60.5750,37
-31.0140,-60.5120,37
-32.3670,-60.4090,37
-26.0710,-60.3910,37
-26.8890,-60.5060,37
-27.6970,-60.6170,37
-27.6970,-60.6170,37
-28.7430,-60.6010,37
-29.7380,-60.5750,37
-32.3670,-60.4090,37
-33.4460,-60.7010,37
-39.8270,-60.6340,37
-41.2140,-60.9750,37
-41.2140,-60.9750,37
-42.0670,-60.5010,37
-39.0930,-61.0180,37
-39.8270,-60.6340,37
-50.8870,-60.0940,37
-51.1190,-60.5720,37
-52.0680,-60.7530,37
-53.1220,-61.0370,37
-33.4460,-60.7010,37
-34.8250,-60.9890,37
-36.4180,-61.3920,37
-36.4180,-61.3920,37
-37.5610,-61.2430,37
-39.0930,-61.0180,37
-53.1220,-61.0370,37
-54.3010,-61.5100,37
-54.3010,-61.5100,37
-55.4360,-61.6870,37
-56.3060,-62.0630,37
-57.3900,-62.3040,37
-58.6140,-62.5530,37
-60.1180,-62.9450,37
-61.7500,-63.2930,37
-62.4200,-63.0010,37
-63.2920,-62.8250,37
156.4048,-8.3090,38
156.4117,-8.4556,38
156.4478,-8.9474,38
154.2116,-10.3137,38
153.4804,-10.3572,38
152.6852,-10.3913,38
154.2319,-9.8978,38
154.2116,-10.3137,38
155.1673,-9.7166,38
154.2319,-9.8978,38
155.1605,-9.3198,38
155.1686,-9.7164,38
155.1673,-9.7166,38
156.0995,-9.1772,38
156.0972,-9.1965,38
155.8325,-9.2718,38
155.1605,-9.3198,38
156.1198,-9.0099,38
156.0995,-9.1772,38
156.4478,-8.9474,38
156.1198,-9.0097,38
156.1198,-9.0099,38
129.6520,-6.8150,39
129.8500,-6.5900,39
130.1210,-6.3340,39
130.3590,-6.0846,39
130.6586,-5.7731,39
130.9927,-5.4903,39
131.3845,-5.2478,39
131.6956,-5.0745,39
132.1178,-4.8990,39
132.6506,-4.7884,39
133.0364,-4.6779,39
133.4590,-4.5488,39
133.9183,-4.4013,39
134.2306,-4.2722,39
134.6755,-4.1308,39
135.0023,-3.8663,39
135.3697,-3.7371,39
135.6637,-3.6264,39
135.8474,-3.4603,39
136.0311,-3.1279,39
136.2699,-2.8323,39
136.6006,-2.4074,39
136.9668,-1.8375,39
137.2437,-1.4646,39
115.9318,-7.9312,39
116.3000,-7.9300,39
116.6851,-8.0410,39
117.1400,-8.0300,39
117.6800,-8.0300,39
118.0800,-8.0200,39
118.4400,-8.0400,39
118.8600,-7.9900,39
119.3600,-8.0100,39
119.8000,-7.9900,39
120.3600,-8.0400,39
120.8200,-8.0600,39
121.3400,-8.1100,39
121.8800,-8.1000,39
122.4907,-8.1143,39
123.0419,-8.0594,39
123.4277,-7.9861,39
123.9054,-7.9312,39
124.3096,-7.8762,39
124.6403,-7.7846,39
125.0628,-7.7296,39
125.4119,-7.6930,39
125.7794,-7.6746,39
126.0519,-7.6889,39
126.4494,-7.6183,39
126.7898,-7.5830,39
127.3632,-7.5041,39
127.7819,-7.4180,39
128.1310,-7.3446,39
128.5197,-7.1426,39
128.9394,-7.0877,39
129.3436,-6.9776,39
129.5388,-6.9333,39
129.5388,-6.9333,39
129.7478,-6.8858,39
130.2255,-6.8674,39
130.7399,-6.8674,39
131.1992,-6.8124,39
131.6217,-6.8307,39
132.1545,-6.8674,39
132.6506,-6.9225,39
132.6506,-6.9225,39
132.1545,-6.8674,39
131.6217,-6.8307,39
131.1992,-6.8124,39
130.7399,-6.8674,39
130.2255,-6.8674,39
129.7478,-6.8858,39
129.5388,-6.9333,39
129.3436,-6.9776,39
128.9394,-7.0877,39
128.5197,-7.1426,39
128.1310,-7.3446,39
127.7819,-7.4180,39
127.3632,-7.5041,39
126.7898,-7.5830,39
126.4494,-7.6183,39
126.0519,-7.6889,39
125.7794,-7.6746,39
125.4119,-7.6930,39
125.0628,-7.7296,39
124.6403,-7.7846,39
124.3096,-7.8762,39
123.9054,-7.9312,39
123.4277,-7.9861,39
123.0419,-8.0594,39
122.4907,-8.1143,39
121.8800,-8.1000,39
121.3400,-8.1100,39
120.8200,-8.0600,39
120.3600,-8.0400,39
119.8000,-7.9900,39
119.3600,-8.0100,39
118.8600,-7.9900,39
118.4400,-8.0400,39
118.0800,-8.0200,39
117.6800,-8.0300,39
117.1400,-8.0300,39
116.6851,-8.0410,39
116.3000,-7.9300,39
115.9318,-7.9312,39
129.6520,-6.8150,39
129.8500,-6.5900,39
130.1210,-6.3340,39
130.3590,-6.0846,39
130.6586,-5.7731,39
130.9927,-5.4903,39
131.3845,-5.2478,39
131.6956,-5.0745,39
132.1178,-4.8990,39
132.6506,-4.7884,39
133.0364,-4.6779,39
133.4590,-4.5488,39
133.9183,-4.4013,39
134.2306,-4.2722,39
134.6755,-4.1308,39
135.0023,-3.8663,39
135.3697,-3.7371,39
135.6637,-3.6264,39
135.8474,-3.4603,39
136.0311,-3.1279,39
136.2699,-2.8323,39
136.6006,-2.4074,39
136.9668,-1.8375,39
137.2437,-1.4646,39
120.2299,-11.4714,39
120.0183,-11.4813,39
119.7532,-11.4516,39
119.2700,-11.3930,39
118.6111,-11.4206,39
118.1288,-11.4627,39
117.5465,-11.4481,39
116.8530,-11.3310,39
116.1740,-11.2750,39
115.5710,-11.2190,39
115.0130,-11.1510,39
114.4100,-11.0880,39
113.7560,-10.9640,39
113.2040,-10.8700,39
112.5630,-10.7580,39
112.1700,-10.6520,39
111.5230,-10.5770,39
111.0150,-10.4770,39
110.6177,-10.3452,39
110.1792,-10.2599,39
109.6461,-10.1875,39
109.0101,-10.1623,39
108.4260,-10.0727,39
107.8168,-9.9366,39
107.3600,-9.7062,39
106.8098,-9.4866,39
106.3685,-9.2749,39
106.1896,-9.1936,39
105.9582,-9.0886,39
105.6309,-8.8670,39
105.1230,-8.4993,39
104.8537,-8.2722,39
104.5296,-8.0474,39
104.1271,-7.8961,39
103.7273,-7.7545,39
103.2060,-7.5247,39
102.5328,-7.1446,39
101.8580,-6.5580,39
101.3460,-5.9830,39
100.7910,-5.3050,39
100.3590,-4.6560,39
99.9800,-4.1450,39
99.6750,-3.7290,39
99.3700,-3.3120,39
98.8740,-2.6650,39
98.3010,-2.0210,39
98.0350,-1.6340,39
97.7700,-1.2470,39
97.3720,-0.5470,39
97.0110,0.1160,39
96.6700,0.7590,39
96.3800,1.1230,39
96.2020,1.3450,39
96.0890,1.4870,39
95.5420,1.8820,39
94.9790,2.1040,39
94.4050,2.4570,39
93.7540,3.0480,39
93.2939,3.7938,39
92.9890,4.4772,39
92.7385,5.0302,39
92.5370,5.7020,39
92.3760,6.3330,39
92.3102,6.7460,39
92.2550,6.9580,39
92.1419,7.2074,39
91.9030,7.6630,39
91.8274,8.1458,39
91.6483,8.5436,39
91.5268,9.0600,39
91.5001,9.5919,39
91.5590,10.0560,39
91.5760,10.5140,39
91.5910,11.3000,39
91.6430,11.7920,39
91.7000,12.2830,39
